day,population,Adara-Adara_bookings,Google Ads Youtube-Google Ads Youtube_bookings,Google Ads-Demand Gen_bookings,Google Ads-Hotel_bookings,Google Ads-Performance Max_bookings,Google Ads-Search_bookings,Kargo Global Inc.-Kargo Global Inc._bookings,LinkedIn US-LinkedIn_bookings,Meta-Meta_bookings,Microsoft Ads-Microsoft Ads_bookings,Sojern-Sojern_bookings,The Trade Desk-Display_bookings,The Trade Desk-Native_bookings,The Trade Desk-Video_bookings,Trip Advisor-Trip Advisor_bookings,cendyn.com-cendyn.com_bookings,Adara-Adara_clicks,Google Ads Youtube-Google Ads Youtube_clicks,Google Ads-Demand Gen_clicks,Google Ads-Hotel_clicks,Google Ads-Performance Max_clicks,Google Ads-Search_clicks,Kargo Global Inc.-Kargo Global Inc._clicks,LinkedIn US-LinkedIn_clicks,Meta-Meta_clicks,Microsoft Ads-Microsoft Ads_clicks,Sojern-Sojern_clicks,The Trade Desk-Display_clicks,The Trade Desk-Native_clicks,The Trade Desk-Video_clicks,Trip Advisor-Trip Advisor_clicks,cendyn.com-cendyn.com_clicks,Adara-Adara_cost,Google Ads Youtube-Google Ads Youtube_cost,Google Ads-Demand Gen_cost,Google Ads-Hotel_cost,Google Ads-Performance Max_cost,Google Ads-Search_cost,Kargo Global Inc.-Kargo Global Inc._cost,LinkedIn US-LinkedIn_cost,Meta-Meta_cost,Microsoft Ads-Microsoft Ads_cost,Sojern-Sojern_cost,The Trade Desk-Display_cost,The Trade Desk-Native_cost,The Trade Desk-Video_cost,Trip Advisor-Trip Advisor_cost,cendyn.com-cendyn.com_cost,Adara-Adara_impressions,Google Ads Youtube-Google Ads Youtube_impressions,Google Ads-Demand Gen_impressions,Google Ads-Hotel_impressions,Google Ads-Performance Max_impressions,Google Ads-Search_impressions,Kargo Global Inc.-Kargo Global Inc._impressions,LinkedIn US-LinkedIn_impressions,Meta-Meta_impressions,Microsoft Ads-Microsoft Ads_impressions,Sojern-Sojern_impressions,The Trade Desk-Display_impressions,The Trade Desk-Native_impressions,The Trade Desk-Video_impressions,Trip Advisor-Trip Advisor_impressions,cendyn.com-cendyn.com_impressions,Adara-Adara_revenue,Google Ads Youtube-Google Ads Youtube_revenue,Google Ads-Demand Gen_revenue,Google Ads-Hotel_revenue,Google Ads-Performance Max_revenue,Google Ads-Search_revenue,Kargo Global Inc.-Kargo Global Inc._revenue,LinkedIn US-LinkedIn_revenue,Meta-Meta_revenue,Microsoft Ads-Microsoft Ads_revenue,Sojern-Sojern_revenue,The Trade Desk-Display_revenue,The Trade Desk-Native_revenue,The Trade Desk-Video_revenue,Trip Advisor-Trip Advisor_revenue,cendyn.com-cendyn.com_revenue
2025-02-13,2973300.0,0,0,0,0,0,0,0,0,0,1,11,2,2,2,0,11,0,224,0,0,1686,3512,0,17,10804,604,0,1827,870,231,0,476,0.0,592.709474,0.0,0.0,3107.840917,16583.55745,0.0,73.3999999999998,5156.779996,635.44,722.857142857143,18875.0405254811,9189.67406441509,19951.70994245,0.0,781.236238,0,62930,0,0,38727,25939,0,9530,395762,4699,0,6176937,2053695,1211397,0,52691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0,9250.0,760.0,760.0,760.0,0.0,8001.0
2025-02-14,2973300.0,1,0,0,0,0,0,0,0,0,3,6,2,2,2,0,4,0,186,0,0,1202,2990,0,8,10431,508,0,1371,879,189,0,350,0.0,357.346383,0.0,0.0,1673.086338,6940.490577,0.0,68.77,5200.969999,536.94,722.857142857143,18894.2988240993,9208.48132795657,19818.2374466203,0.0,616.9175174,0,58698,0,0,37588,19404,0,7866,408116,3998,0,6320775,2190540,1174392,0,44475,236.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876.0,4188.5,1718.5,1718.5,1718.5,0.0,3065.25
2025-02-15,2973300.0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6,0,108,0,0,1969,3404,0,11,11602,446,0,1608,777,204,0,320,0.0,205.751335,0.0,0.0,3506.140081,7192.094155,0.0,47.33,5415.630003,673.5,722.857142857143,18880.2906945374,8971.76042406541,19812.1221484375,0.0,491.0091735,0,35783,0,0,65141,23214,0,6512,439125,3373,0,6148341,2060277,1164870,0,42576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2293.0,989.0,0.0,0.0,0.0,0.0,5949.5
2025-02-16,2973300.0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,392,0,0,2909,3261,0,12,11674,308,0,1608,1029,255,0,380,0.0,393.211352,0.0,0.0,7201.974692,7777.642617,0.0,39.04,5492.320001,788.9,722.857142857143,17488.7393910422,9234.77532400404,18595.0382226141,0.0,696.9044513,0,36624,0,0,139396,23963,0,5433,458997,2325,0,6604224,1962621,1104081,0,46666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6367.94,0.0,0.0,0.0,0.0,5058.75
2025-02-17,2973300.0,1,0,0,0,0,0,0,0,0,1,7,6,6,6,0,9,0,669,0,0,2198,2942,0,8,11440,503,0,1395,951,231,0,436,0.0,812.702036,0.0,0.0,5749.544859,7755.563886,0.0,58.52,5494.67,1149.19,722.857142857143,19000.3281957445,9259.05833962671,19751.8526959501,0.0,725.31242102,0,70129,0,0,103237,22497,0,7815,496998,4129,0,7917453,2093211,1120311,0,49397,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,3026.69,3322.0,3322.0,3322.0,0.0,9567.5
2025-02-18,2973300.0,0,0,0,0,0,0,0,0,0,1,5,1,1,1,0,6,0,617,0,0,2314,2966,0,14,11087,572,0,2367,837,327,0,392,0.0,1317.183946,0.0,0.0,6118.725604,8697.728928,0.0,71.87,5293.15,1284.27,722.857142857143,26855.7317291876,9198.21415813402,19732.8136965893,0.0,658.7471398,0,59274,0,0,93515,24377,0,9636,462292,4830,0,10449933,2246403,1131333,0,51979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,3112.5,344.0,344.0,344.0,0.0,4834.0
2025-02-19,2973300.0,0,0,0,0,0,0,0,0,0,2,3,1,1,1,0,8,0,470,0,0,2449,3229,0,12,11876,577,0,2187,858,258,0,388,0.0,859.091444,0.0,0.0,6163.405952,8631.145183,0.0,72.7099999999999,5569.659999,2083.6,722.857142857143,26998.4336394524,9242.38860007577,19599.0183045083,0.0,700.27229863,0,58149,0,0,100461,25305,0,8285,452042,5675,0,10467438,2300085,1150041,0,51461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.0,1504.0,1236.0,1236.0,1236.0,0.0,4902.5
2025-02-20,2973300.0,4,0,0,0,0,0,0,0,0,5,9,5,5,5,0,4,0,253,0,0,2702,2871,0,8,11714,527,0,2187,882,378,0,402,0.0,372.954774,0.0,0.0,5585.742454,6933.675916,0.0,74.85,5529.609998,2278.97,722.857142857143,26960.9808125597,9189.87250167023,19479.9627932732,0.0,718.4147775,0,35264,0,0,87429,24293,0,7959,441630,7788,0,9057243,2126907,1060248,0,47970,4188.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4733.5,3573.5,2905.5,2905.5,2905.5,0.0,3377.0
2025-02-21,2973300.0,1,0,0,0,0,0,0,0,0,5,8,6,6,6,0,10,0,0,0,0,4961,2777,0,9,11972,582,0,2091,714,273,0,366,0.0,0.0,0.0,0.0,7253.276074,6761.209174,0.0,69.28,5863.989999,2347.0,722.857142857143,26941.9761368573,9235.3163040824,19312.0119792338,0.0,723.59244199,0,0,0,0,189918,24893,0,7960,455582,6927,0,10564443,2519976,1094958,0,48205,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11365.0,6819.07,1638.5,1638.5,1638.5,0.0,9468.75
2025-02-22,2973300.0,1,0,0,0,0,0,0,0,0,2,4,3,3,3,0,6,0,0,0,0,2315,2895,0,9,14788,224,0,2109,912,246,0,435,0.0,0.0,0.0,0.0,3759.002192,6595.39467,0.0,47.4900000000001,7057.149999,1199.94,722.857142857143,27033.0141275858,9277.9308791921,19066.2030788172,0.0,830.280536,0,0,0,0,56271,20570,0,6441,644860,2357,0,8697711,2278680,1003794,0,47754,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.69,1435.75,1556.0,1556.0,1556.0,0.0,4419.5
2025-02-23,2973300.0,0,0,0,0,0,0,0,0,1,1,6,1,1,1,0,5,0,0,0,0,2046,2834,0,9,15363,384,0,2613,1023,336,0,412,0.0,0.0,0.0,0.0,3001.37342,5435.810981,0.0,42.23,7256.570004,1632.17,722.857142857143,27023.2475031969,8985.62184440867,19269.324743552,0.0,775.04497875,0,0,0,0,53974,20145,0,5729,623632,3848,0,8866533,2177178,1004388,0,52552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.0,832.0,8332.25,749.0,749.0,749.0,0.0,4124.07
2025-02-24,2973300.0,0,0,0,0,0,0,0,0,0,4,10,4,4,4,0,4,0,0,0,0,1804,2857,0,9,14361,494,0,2583,948,348,0,493,0.0,0.0,0.0,0.0,2984.24075,5480.253798,0.0,62.47,7120.860001,2139.0,722.857142857143,28349.8865246262,9383.63098527784,19134.2404449348,0.0,1028.899519,0,0,0,0,46878,20416,0,8282,668094,5305,0,10775556,2038749,1062858,0,54869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2119.5,7120.0,2258.0,2258.0,2258.0,0.0,2108.0
2025-02-25,2973300.0,1,0,0,0,0,0,0,0,1,5,11,10,10,10,0,9,0,0,0,0,1961,2742,0,19,13406,524,0,2484,771,204,0,479,0.0,0.0,0.0,0.0,2964.991846,4803.288149,0.0,73.3200000000001,6801.150001,2151.63,722.857142857143,45069.6652812452,8520.89159686896,18936.5175219911,0.0,906.89291801,0,0,0,0,52941,18575,0,8869,554980,5885,0,12039084,1910943,1159857,0,55519,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,2784.0,8187.52,5664.0,5664.0,5664.0,0.0,6814.5
2025-02-26,2973300.0,2,0,0,0,0,0,0,0,0,7,10,11,11,11,0,14,0,0,0,0,2171,2913,0,10,12060,424,0,2859,900,213,0,470,0.0,0.0,0.0,0.0,3661.166842,6221.115708,0.0,75.53,6229.230002,2178.85,722.857142857143,47805.967369614,10876.8230501962,18511.8135787936,0.0,1024.78370022,0,0,0,0,75035,19096,0,8493,614175,5644,0,13705389,2658141,1084818,0,55844,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5994.5,5275.0,5805.5,5805.5,5805.5,0.0,8273.02
2025-02-27,2973300.0,1,0,0,0,0,0,0,0,1,4,9,6,6,6,0,4,0,0,0,0,2320,2982,0,16,11913,292,0,3792,2616,132,0,487,0.0,0.0,0.0,0.0,5646.474454,6776.996957,0.0,75.2699999999999,5951.069999,2147.0,722.857142857143,55738.3038423008,30686.1859990032,7840.33215474894,0.0,1108.96383151,0,0,0,0,74970,20872,0,8249,531289,4789,0,16274487,6531633,562098,0,66169,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,3670.5,5806.0,5186.0,5186.0,5186.0,0.0,2536.25
2025-02-28,2973300.0,1,0,0,0,0,0,0,0,1,4,9,4,4,4,0,15,0,0,0,0,2114,3032,0,12,10075,286,0,2811,2586,84,0,400,0.0,0.0,0.0,0.0,4610.169308,5804.291696,0.0,68.9699999999999,5056.09,2095.03,722.857142857143,41632.4409157952,27874.672938885,7293.62184874337,0.0,962.4570888,0,0,0,0,54844,22233,0,8886,430536,4281,0,12187743,5816427,468279,0,48185,1094.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.0,2854.0,6178.75,1438.0,1438.0,1438.0,0.0,11757.25
2025-03-01,3386800.0,0,0,0,0,0,0,0,0,0,4,7,4,4,4,0,9,0,0,0,0,2475,3161,0,18,11485,394,0,1341,873,159,0,393,0.0,0.0,0.0,0.0,4635.867217,5063.224845,0.0,26.03,5465.379999,1985.83,551.6,18516.2271626519,6760.09811423317,15413.0597742831,0.0,813.8476728,0,0,0,0,65761,22091,0,5103,455973,4953,0,4268733,1392582,742119,0,47710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2450.0,2557.0,1631.5,1631.5,1631.5,0.0,5829.5
2025-03-02,3386800.0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,11,0,0,0,0,2364,2983,0,19,11580,490,0,1527,843,132,0,467,0.0,0.0,0.0,0.0,4027.182828,6085.735723,0.0,23.79,5111.890002,2228.65,551.6,18569.6897680623,6756.76551402612,15705.8538094978,0.0,987.5568715,0,0,0,0,95953,21305,0,3212,420469,6469,0,4788114,1505463,720561,0,52484,848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.0,218.0,0.0,0.0,0.0,0.0,6980.75
2025-03-03,3386800.0,0,0,0,0,0,0,0,0,3,4,11,5,5,5,0,16,0,600,0,0,1697,2906,0,16,11224,321,0,1671,759,105,0,533,0.0,606.265615,0.0,0.0,3139.811307,8194.173269,0.0,34.84,5514.649997,1262.85,551.6,19661.2211442651,6838.10024464594,15754.7641085443,0.0,1074.0444695,0,71305,0,0,45786,23981,0,3805,492878,3716,0,6242205,1790766,821403,0,59860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3965.0,3131.0,7062.5,4855.0,4855.0,4855.0,0.0,10271.5
2025-03-04,3386800.0,1,0,0,0,0,0,0,0,0,5,6,2,2,2,0,11,0,509,0,0,1583,2285,0,11,10686,311,0,1638,714,147,0,604,0.0,370.045085,0.0,0.0,2454.776317,5970.22284400001,0.0,42.37,5303.13,1187.0,551.6,19305.5624720258,6833.7829603743,15606.4771705585,0.0,1364.7488631,0,17397,0,0,39378,18480,0,3224,441312,2182,0,5867586,1766940,859683,0,57090,850.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4353.0,4812.0,1040.0,1040.0,1040.0,0.0,6914.5
2025-03-05,3386800.0,1,0,0,0,0,0,0,0,0,7,15,8,8,8,0,12,0,317,0,0,1442,2554,0,12,10372,285,0,1521,840,144,0,532,0.0,324.188207,0.0,0.0,2412.951205,6690.67941,0.0,43.15,5214.569999,1200.55,551.6,19454.3628981064,6798.46296655973,15514.5017450308,0.0,869.85509355,0,17132,0,0,34452,19828,0,3066,419951,2006,0,5434728,1702125,847020,0,51924,632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2833.5,11088.5,6605.0,6605.0,6605.0,0.0,6340.0
2025-03-06,3386800.0,2,0,0,0,0,0,0,0,1,9,14,7,7,7,0,20,0,223,0,0,1639,2881,0,7,10099,425,0,1716,810,162,0,495,0.0,277.609435,0.0,0.0,2227.208523,6732.747715,0.0,41.32,5227.61,1187.98,551.6,19559.8829260189,6854.25013950953,15330.917519839,0.0,993.9591016,0,15178,0,0,39777,22027,0,4023,411508,2420,0,5728494,1794510,833136,0,51336,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0,7786.25,5470.75,3550.5,3550.5,3550.5,0.0,13717.5
2025-03-07,3386800.0,0,0,0,0,0,0,0,0,0,9,4,5,5,5,0,19,0,244,0,0,1804,2769,0,17,10196,376,0,1212,513,150,0,546,0.0,220.472558,0.0,0.0,2442.16994,5774.301971,0.0,38.09,5572.670001,1190.74,551.6,17982.2047311739,6775.67469610989,15603.2792006576,0.0,1241.43866992,0,11759,0,0,42530,22517,0,4645,417699,1870,0,4346388,1420278,763098,0,54887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7769.75,2987.25,1354.75,1354.75,1354.75,0.0,18129.0
2025-03-08,3386800.0,2,0,0,0,0,0,0,0,0,3,6,7,7,7,0,7,0,727,0,0,1975,3126,0,13,10928,290,0,1302,567,156,0,580,0.0,561.306025,0.0,0.0,3599.45322,5952.093996,0.0,28.17,6038.02,1180.48,551.6,19565.1415292478,6876.95301449207,15730.6192449654,0.0,1203.052688,0,41046,0,0,47201,24001,0,3077,435650,2040,0,3201219,1071084,643965,0,56282,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3201.0,4778.75,5628.5,5628.5,5628.5,0.0,6110.0
2025-03-09,3386800.0,1,0,0,0,0,0,0,0,0,5,8,3,3,3,0,18,0,390,0,0,1982,3128,0,8,10482,268,0,1257,510,216,0,601,0.0,335.966517,0.0,0.0,3487.521582,6082.1275,0.0,25.04,5669.48,1182.2,551.6,19545.1620582302,6884.47744383265,15757.0454961262,0.0,1210.15592185,0,28093,0,0,48824,23974,0,3078,392232,2077,0,3067743,1039143,655350,0,57657,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4577.0,2401.5,784.0,784.0,784.0,0.0,11946.75
2025-03-10,3386800.0,0,0,0,0,0,0,0,0,1,8,8,1,1,1,0,13,0,215,0,0,1878,2837,0,11,10274,312,0,1254,495,120,0,603,0.0,331.442086,0.0,0.0,3547.038223,6133.129652,0.0,37.18,6061.899999,1188.09,551.6,19495.9637330265,6883.05000013223,15726.0761290609,0.0,1309.0887016,0,26212,0,0,50691,22627,0,4607,427139,1946,0,3894897,1159878,683868,0,70668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,873.0,6304.25,5274.5,240.0,240.0,240.0,0.0,8988.75
2025-03-11,3386800.0,0,0,0,0,0,0,0,0,0,4,17,12,12,12,0,20,0,173,0,0,1671,2676,0,7,10179,322,0,1161,516,135,0,543,0.0,343.588068,0.0,0.0,3074.17091,6161.967648,0.0,43.47,5936.750001,1196.23,551.6,19315.3445321101,6884.89326864678,15565.2381537241,0.0,1303.72985344,0,17031,0,0,48506,20520,0,3134,424550,1993,0,3867837,1293126,690045,0,61353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3289.0,8258.5,6576.75,6576.75,6576.75,0.0,14799.25
2025-03-12,3386800.0,1,0,0,0,0,0,0,0,0,6,14,11,11,11,0,17,0,151,0,0,1787,2886,0,9,9633,262,0,1275,543,111,0,628,0.0,354.446364,0.0,0.0,3252.495411,6402.410003,0.0,40.09,5620.06,1196.33,551.6,19302.3720158938,6880.31914662667,15562.1819957671,0.0,1340.41263305,0,16751,0,0,59830,23070,0,5369,401584,1798,0,3862026,1264569,682482,0,65033,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5731.0,10155.19,8951.5,8951.5,8951.5,0.0,10717.0
2025-03-13,3386800.0,0,0,0,0,0,0,0,0,2,2,12,14,14,14,0,9,0,147,0,0,1728,2912,0,13,9390,247,0,1599,519,147,0,477,0.0,364.335483,0.0,0.0,3137.221749,7197.482501,0.0,39.02,5434.910001,1234.08,551.6,19364.0921756658,6881.77551843791,15576.634102604,0.0,1180.5276876,0,16643,0,0,50673,22652,0,4857,403873,1581,0,4242882,1326339,685143,0,57228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2362.0,1932.0,7580.5,9009.25,9009.25,9009.25,0.0,5780.5
2025-03-14,3386800.0,0,0,0,0,0,0,0,0,0,8,9,6,6,6,0,14,0,114,0,0,1871,2951,0,13,9726,328,0,1515,489,198,0,369,0.0,363.843829,0.0,0.0,3122.771103,6210.188228,0.0,36.19,5523.12,1199.74,551.6,19460.6029681019,6896.6578192219,15574.3498745543,0.0,906.934394990001,0,17162,0,0,54832,26098,0,5021,418528,2282,0,4072587,1258473,668823,0,40492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8355.75,5670.21,3129.5,3129.5,3129.5,0.0,6348.25
2025-03-15,3386800.0,0,0,0,0,0,0,0,0,0,2,5,1,1,1,0,10,0,76,0,0,1840,3044,0,7,10833,299,0,1539,618,129,0,351,0.0,347.209229,0.0,0.0,2612.202101,5665.404503,0.0,24.25,5642.1,1091.15,551.6,19460.2085272667,6888.04916116894,15624.4710233525,0.0,885.5519855,0,16506,0,0,47319,22542,0,2812,439943,2155,0,3528033,1053783,606678,0,37425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1095.25,2219.75,411.0,411.0,411.0,0.0,12040.0
2025-03-16,3386800.0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,0,9,0,73,0,0,1799,2808,0,9,10530,322,0,1572,516,123,0,416,0.0,310.870418,0.0,0.0,2961.593668,6185.789671,0.0,20.91,5451.71,1158.41,551.6,19521.8716555608,6887.60335282996,15651.9378255632,0.0,1065.6913785,0,12498,0,0,51499,26411,0,2254,404753,2238,0,3675780,1131153,618087,0,40816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1721.5,0.0,1711.0,1711.0,1711.0,0.0,5777.25
2025-03-17,3386800.0,1,0,0,0,0,0,0,0,0,2,7,10,10,10,0,17,0,84,0,0,1678,2528,0,19,10652,315,0,1227,564,123,0,475,0.0,322.237999,0.0,0.0,2973.172565,6057.977454,0.0,34.68,5899.78,1188.52,551.6,19477.2383037017,6877.20742244937,15553.2934595448,0.0,1139.48576527,0,14094,0,0,44596,21587,0,4233,434793,2597,0,4208112,1362066,662541,0,41328,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.5,5978.0,3476.5,3476.5,3476.5,0.0,12353.5
2025-03-18,3386800.0,1,0,0,0,0,0,0,0,0,6,4,4,4,4,0,14,0,55,0,0,1552,2554,0,14,10273,314,0,1338,483,120,0,361,0.0,302.056892,0.0,0.0,2645.855781,5517.389121,0.0,40.7,5740.649999,1204.13,551.6,21025.5139742371,6884.1565906887,15564.564084261,0.0,1023.86790408,0,12633,0,0,39301,20845,0,4706,415788,2467,0,4142910,1243635,672027,0,37705,991.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6569.5,2523.5,2203.25,2203.25,2203.25,0.0,8054.25
2025-03-19,3386800.0,0,0,0,0,0,0,0,0,0,3,4,5,5,5,0,9,0,64,0,0,1765,2739,0,16,10490,306,0,1068,438,90,0,392,0.0,324.562862,0.0,0.0,3221.509425,5882.373374,0.0,41.4,5728.6,1198.4,551.6,21123.3651530262,6879.79949805631,15618.8778808414,0.0,1038.82873833,0,10814,0,0,46485,23777,0,4169,399915,2408,0,4123461,1209495,670404,0,39264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1833.25,2581.0,3214.5,3214.5,3214.5,0.0,4640.0
2025-03-20,3386800.0,0,0,0,0,0,0,0,0,0,2,9,3,3,3,0,11,0,70,0,0,1801,3231,0,18,9890,260,0,1713,429,63,0,408,0.0,315.963135,0.0,0.0,2973.621096,7813.443228,0.0,41.9,5630.600002,1210.22,551.6,26238.6563478696,6878.30103905944,15354.3942007646,0.0,1104.57865625,0,10616,0,0,43017,31857,0,4081,408121,2095,0,5849874,1291836,682998,0,41060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,5452.75,1428.0,1428.0,1428.0,0.0,11236.5
2025-03-21,3386800.0,0,0,0,0,0,0,0,0,1,2,8,8,8,8,0,20,0,91,0,0,1894,3170,0,16,10455,361,0,1368,381,81,0,340,0.0,330.562878,0.0,0.0,2667.864288,6113.589407,0.0,38.81,5926.93,1162.43,551.6,25651.3072316631,6889.43229602596,15474.4905740291,0.0,902.82821562,0,12124,0,0,42991,23818,0,4087,427723,2608,0,5481177,1264416,731817,0,38413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,886.5,4078.0,3029.0,3029.0,3029.0,0.0,7840.75
2025-03-22,3386800.0,0,0,0,0,0,0,0,0,0,2,6,3,3,3,0,12,0,101,0,0,1744,3215,0,11,11721,318,0,1716,429,75,0,330,0.0,325.45339,0.0,0.0,2675.827474,5612.907333,0.0,26.9,6252.46,1025.83,551.6,26252.9236756637,6856.48669413882,15641.8448101077,0.0,894.292134,0,11412,0,0,40594,23482,0,2681,428467,2402,0,4751481,1046262,668088,0,35055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1395.0,7398.8,1660.0,1660.0,1660.0,0.0,7067.5
2025-03-23,3386800.0,0,0,0,0,0,0,0,0,0,4,5,3,3,3,0,12,0,68,0,0,1678,3030,0,8,11003,297,0,1539,399,78,0,394,0.0,332.295169,0.0,0.0,2715.787937,6844.767007,0.0,24.52,5715.84,1068.12,551.6,24198.2405221249,5952.84053897486,14737.9327438586,0.0,887.9547446,0,11767,0,0,49841,17794,0,2602,397585,1757,0,4467516,945351,565278,0,40489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234.0,3507.5,2306.2,2306.2,2306.2,0.0,5489.75
2025-03-24,3386800.0,0,0,0,0,0,0,0,0,0,8,10,6,6,6,0,18,0,79,0,0,1645,2657,0,19,11949,365,0,1824,309,42,0,471,0.0,293.530872,0.0,0.0,2612.681717,5862.312609,0.0,37.35,7117.390001,1225.47,551.6,27029.550763992,5951.5897858791,14629.3770815675,0.0,1376.05123102,0,10786,0,0,43750,15399,0,4529,500652,1872,0,6193911,1147980,636912,0,47585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5196.75,6400.5,2701.25,2701.25,2701.25,0.0,9492.0
2025-03-25,3386800.0,0,0,0,0,0,0,0,0,2,12,18,11,11,11,0,13,0,44,0,0,1652,2657,0,5,11517,296,0,1653,396,159,0,468,0.0,336.893309,0.0,0.0,2536.515209,5316.685523,0.0,41.7,7731.54,1248.47,551.6,26558.6695551406,5947.49614605654,15629.5128441489,0.0,1276.38828048,0,10325,0,0,41172,17342,0,3897,504703,1456,0,6180549,1117005,711792,0,45846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,6783.85,11691.0,5106.0,5106.0,5106.0,0.0,9254.25
2025-03-26,3386800.0,0,0,0,0,0,0,0,0,0,5,8,5,5,5,0,10,0,41,0,0,1684,2957,0,16,12909,253,0,1416,372,543,0,438,0.0,306.523269,0.0,0.0,2733.673773,6995.986506,0.0,41.25,8944.200001,1322.74,551.6,26456.4343558145,5948.9119972189,16079.4201093191,0.0,1135.41591496,0,8167,0,0,49435,20943,0,4523,570465,1723,0,5811237,1115676,914241,0,43334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2233.0,6552.75,2973.25,2973.25,2973.25,0.0,7996.25
2025-03-27,3386800.0,0,0,0,0,0,0,0,0,0,5,6,7,7,7,0,12,0,115,0,0,1209,3829,0,9,11075,225,0,1242,399,219,0,363,0.0,319.100363,0.0,0.0,2044.411155,7320.88205800001,0.0,41.91,7825.87,1382.81,551.6,26961.3846871238,5956.86099065387,15969.9451526282,0.0,817.902145100001,0,8546,0,0,37272,21119,0,3210,486696,1510,0,6124980,1118613,872604,0,33828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5118.0,5149.5,3587.5,3587.5,3587.5,0.0,7151.0
2025-03-28,3386800.0,0,0,0,0,0,0,0,0,0,4,9,6,6,6,0,20,0,324,0,0,1235,4162,0,5,10841,403,0,1023,423,147,0,339,0.0,316.4895,0.0,0.0,1842.959246,7204.316496,0.0,38.19,7689.19,1257.22,551.6,27112.7761656925,5951.14311365086,19742.4266657153,0.0,848.75147314,0,8903,0,0,39327,20966,0,3611,519301,2646,0,5841480,1104093,1168167,0,34908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2890.6,3967.5,3951.0,3951.0,3951.0,0.0,14332.25
